NO.,hostile_offline,hostile_online,aggression
821,0.75,0.611111111111111,0.763888888888889
822,0.0833333333333333,0,0.388888888888889
823,0,0,0.25
824,0.0416666666666667,0.0555555555555555,0.208333333333333
825,0.0416666666666667,0,0.181818181818182
826,0,0,0.545454545454545
827,0.708333333333333,0.611111111111111,0.625
828,0.375,0.0277777777777778,0.472222222222222
829,0,0.111111111111111,0.227272727272727
830,0,0,0.363636363636364
831,0,0,0.0833333333333333
832,0,0,0.152777777777778
833,0,0,0.25
834,0,0,0.590909090909091
835,0,0,0.0555555555555555
836,0.25,0.0555555555555555,0.791666666666667
837,0,0,0.347222222222222
838,0,0,0.305555555555556
839,0,0,0.151515151515152
840,0.125,0,0.444444444444444
841,0.0416666666666667,0,0.347222222222222
842,0.0416666666666667,0,0.25
843,0,0,0.388888888888889
844,0,0,0.305555555555556
845,0,0.138888888888889,0.555555555555555
846,0,0,0.236111111111111
847,0.0416666666666667,0.138888888888889,0.263888888888889
848,0.583333333333333,0.366666666666667,0.375
849,0,0,0.651515151515151
850,0,0,0.136363636363636
851,0,0,0.0972222222222222
852,0,0,0.166666666666667
853,0.0416666666666667,0,0.513888888888889
854,0,0,0.333333333333333
855,0,0,0.416666666666667
856,0,0,0.483333333333333
857,0.0416666666666667,0,0.513888888888889
858,0,0,0.444444444444444
859,0.0833333333333333,0,0.363636363636364
860,0.0416666666666667,0,0.25
861,0,0.444444444444444,0.303030303030303
862,0,0,0.236111111111111
863,0,0,0.366666666666667
864,0.166666666666667,0,0.138888888888889
865,0.291666666666667,0.416666666666667,0.777777777777778
866,0,0,0.318181818181818
867,0,0,0.277777777777778
868,0,0,0.242424242424242
869,0,0,0.458333333333333
870,0,0,0.106060606060606
871,0,0,0.277777777777778
872,0.0416666666666667,0,0.319444444444444
873,0,0,0.638888888888889
874,0,0,0.25
875,0.125,0.111111111111111,0.791666666666667
876,0,0,0.151515151515152
877,0,0,0.388888888888889
878,0,0,0.2
879,0,0,0.25
880,0,0,0.208333333333333
881,0,0,0.222222222222222
882,0.416666666666667,0.4,0.683333333333333
883,0,0,0.388888888888889
884,0,0.0277777777777778,0.361111111111111
885,0,0,0.0972222222222222
886,0,0,0.277777777777778
887,0,0,0.277777777777778
888,0.0833333333333333,0.25,0.0833333333333333
889,0,0,0.0972222222222222
890,0,0,0.388888888888889
891,0,0,0.242424242424242
892,0.0833333333333333,0,0.25
893,0,0,0.166666666666667
894,0.0416666666666667,0.0277777777777778,0.361111111111111
895,0,0,0.138888888888889
896,0.0416666666666667,0,0.0972222222222222
897,0.458333333333333,0.305555555555556,0.791666666666667
898,0.125,0.111111111111111,0.375
899,0,0,0.486111111111111
900,0,0,0.515151515151515
901,0,0.0555555555555555,0.486111111111111
902,0,0,0.291666666666667
903,0,0,0.939393939393939
904,0,0.0277777777777778,0.388888888888889
905,0.458333333333333,0,0.444444444444444
906,0,0,0.242424242424242
907,0,0.111111111111111,0.35
908,0,0,0.416666666666667
909,0,0.0277777777777778,0.277777777777778
910,0,0,0.180555555555556
911,0,0,0.0972222222222222
912,0,0,0.138888888888889
913,0,0,0.227272727272727
914,0,0,0.227272727272727
915,0,0.0555555555555555,0.208333333333333
916,0,0,0.194444444444444
917,0.0416666666666667,0,0.291666666666667
918,0,0,0.208333333333333
919,0,0,0.0416666666666667
920,0.416666666666667,0.361111111111111,0.430555555555556
921,0,0,0.404761904761905
922,0.125,0.0333333333333333,0.666666666666667
923,0,0,0.366666666666667
924,0,0,0.138888888888889
925,0,0,0.347222222222222
926,0,0,0.361111111111111
927,0,0,0.319444444444444
928,0.0416666666666667,0,0.486111111111111
929,0,0,0.458333333333333
930,0.0416666666666667,0,0.375
931,0,0,0.305555555555556
932,0,0,0.5
933,0,0,0.208333333333333
934,0,0,0.361111111111111
935,0.5,0.611111111111111,0.638888888888889
936,0,0,0.6
937,0.416666666666667,0.583333333333333,0.458333333333333
938,0,0,0.208333333333333
939,0.0833333333333333,0,0.222222222222222
940,0.625,0.638888888888889,0.375
941,0.0416666666666667,0.0277777777777778,0.180555555555556
942,0,0,0.652777777777778
943,0,0,0.208333333333333
944,0,0,0.347222222222222
945,0.5,0.5,0.708333333333333
946,0,0.0555555555555555,0.277777777777778
947,0,0,0.361111111111111
948,0,0,0.291666666666667
949,0.208333333333333,0.555555555555555,0.513888888888889
950,0.0833333333333333,0.0277777777777778,0.458333333333333
951,0,0,0.319444444444444
952,0.708333333333333,0.444444444444444,0.708333333333333
953,0,0,0.416666666666667
954,0,0,0.348484848484848
